idx,maximum_speed,speed_limit,average_speed,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,bike,motorcycle,StrType
38823,23,25,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38422,61,50,32,837,1,2,0,1,0,0,0,0,0,0,0,0,1,12,Arterial
22526,73,60,48,280,0,7,0,0,1,0,0,0,0,0,0,0,1,6,Arterial
40627,72,50,59,71,0,4,2,0,0,0,0,0,0,0,0,0,9,17,Arterial
33813,43,50,27,13,0,2,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
13789,14,40,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10656,44,50,32,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33731,29,50,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22692,80,60,49,588,1,38,3,4,0,0,0,1,0,0,0,0,1,10,Arterial
15814,17,40,13,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
14337,9,40,6,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
33877,50,50,20,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Council Minor
40616,90,50,54,518,0,69,8,1,0,1,0,0,1,0,0,0,9,9,Arterial
10480,46,50,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13710,25,40,13,29,0,0,0,0,0,0,0,0,0,0,0,0,17,0,Council Minor
38650,37,25,25,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
14664,10,40,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10242,41,50,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38605,56,50,29,610,0,54,3,3,0,1,1,0,0,0,0,0,4,11,Arterial
10499,41,50,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47522,17,20,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14576,23,40,15,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
22494,61,60,47,328,2,10,0,0,0,0,0,0,0,0,0,0,0,7,Arterial
47493,18,20,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40420,68,50,50,418,1,40,8,2,0,0,0,2,0,0,0,0,6,3,Arterial
13291,22,40,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33761,39,50,26,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11964,71,50,44,326,0,11,1,0,1,0,0,0,0,0,0,0,4,2,Arterial
13594,22,40,12,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Council Minor
8566,42,50,24,8,0,1,0,0,0,0,0,0,0,0,0,0,2,1,Council Minor
38353,55,50,33,712,1,5,1,0,0,0,1,0,0,0,0,0,1,8,Arterial
40553,70,50,55,193,3,0,1,0,0,0,0,0,0,0,0,0,4,2,Arterial
15849,11,40,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11813,67,50,34,864,6,45,4,1,0,0,0,0,0,0,0,11,17,15,Arterial
33741,22,50,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
14731,8,40,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
11889,75,50,37,769,2,30,2,0,1,0,0,0,0,0,0,1,8,7,Arterial
14099,22,40,12,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
11952,71,50,32,975,6,71,7,3,6,1,0,1,0,0,0,0,13,21,Arterial
11766,81,50,36,838,4,28,1,2,0,0,0,0,0,0,0,11,22,20,Arterial
11976,74,50,38,900,5,75,3,2,1,3,1,2,0,0,0,1,12,21,Arterial
20998,75,60,47,1034,4,41,2,3,0,1,0,1,0,0,0,0,2,17,Arterial
13317,16,40,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11993,62,50,48,77,0,5,2,0,0,0,0,0,0,0,0,1,3,0,Arterial
15485,26,50,22,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13899,58,40,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10205,45,50,31,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14549,15,40,11,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
15395,29,50,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20959,74,60,51,439,1,11,8,3,0,1,0,0,2,0,0,0,24,8,Arterial
47257,20,20,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11986,68,50,40,475,0,15,0,0,0,0,0,0,0,0,0,0,6,4,Arterial
40547,77,50,48,845,5,21,1,2,0,0,0,0,0,0,0,0,34,28,Arterial
40416,69,50,53,217,0,14,4,1,0,2,1,0,0,0,0,0,13,4,Arterial
38408,58,50,33,583,1,10,3,0,1,1,0,0,0,0,0,0,25,8,Arterial
38477,62,50,40,84,1,9,2,0,0,0,1,0,0,0,0,0,1,0,Arterial
38592,58,50,36,548,3,1,2,3,0,0,0,1,0,0,0,0,4,3,Arterial
22573,70,60,49,174,0,5,0,0,0,0,0,0,0,0,0,0,0,2,Arterial
10498,39,50,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14346,9,40,7,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
14566,15,40,12,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Council Minor
10249,57,50,38,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
8476,33,50,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10663,55,50,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14501,12,40,9,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
38440,67,50,35,1214,7,48,6,7,1,0,1,1,0,0,0,0,5,20,Arterial
21060,72,60,51,180,0,23,9,3,0,0,0,2,1,0,0,0,4,0,Arterial
10295,43,50,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10487,42,50,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
8493,31,50,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10647,23,50,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47683,21,20,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14658,15,40,11,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
38496,35,50,17,186,0,8,2,0,2,0,0,0,0,0,0,0,6,5,Arterial
47544,23,20,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
8470,24,50,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10330,36,50,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11837,74,50,36,880,2,39,5,3,1,0,0,0,0,0,0,15,18,22,Arterial
38688,27,25,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
9934,57,50,34,16,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Council Minor
14550,15,40,11,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
20801,75,60,36,1039,3,118,17,12,2,0,1,3,0,0,0,0,4,12,Arterial
8426,25,50,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10568,58,50,29,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
47131,16,20,14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
13374,14,40,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
40595,87,50,52,603,2,35,1,3,0,0,0,0,0,0,0,0,13,9,Arterial
11917,64,50,39,644,0,10,4,0,0,0,3,1,1,0,0,3,2,4,Arterial
40471,90,50,49,611,2,35,8,0,0,3,1,2,0,0,0,0,6,2,Arterial
47647,19,20,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47227,24,20,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21049,80,60,45,1280,3,48,4,2,0,0,1,4,1,0,0,0,11,26,Arterial
38364,121,50,31,1310,9,66,10,5,1,1,1,2,0,0,0,0,3,10,Arterial
11973,71,50,35,1191,8,66,11,5,7,3,1,3,0,0,0,6,38,30,Arterial
20861,68,60,45,490,0,19,3,2,0,1,0,0,0,0,0,0,1,4,Arterial
11957,64,50,33,599,1,65,1,0,2,0,0,0,0,0,0,0,14,7,Arterial
13370,17,40,15,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Council Minor
11705,65,50,49,218,1,6,2,1,1,0,0,0,0,0,0,1,16,4,Arterial
10626,44,50,34,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38619,20,25,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40698,76,50,58,63,0,2,4,0,0,1,0,0,0,0,0,0,7,3,Arterial
22462,71,60,51,77,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Arterial
22709,65,60,47,217,0,30,3,5,0,0,1,2,0,0,0,0,3,3,Arterial
10604,44,50,36,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14149,10,40,7,9,0,1,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
14342,7,40,6,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
22690,95,60,50,336,0,49,5,6,0,0,0,1,0,0,0,0,1,4,Arterial
38485,42,50,20,453,0,31,1,0,2,0,1,1,0,0,0,0,11,12,Arterial
40470,69,50,51,524,2,37,7,2,0,2,0,1,0,0,0,0,9,6,Arterial
20856,71,60,44,834,2,17,0,1,0,0,0,1,0,0,0,0,2,13,Arterial
47653,23,20,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11853,69,50,32,1185,9,50,7,4,4,2,0,1,0,1,0,9,37,24,Arterial
10411,49,50,27,26,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
10156,38,50,33,5,0,1,1,0,0,0,0,0,0,0,0,0,2,0,Council Minor
21024,85,60,48,1018,5,25,2,0,1,0,0,0,0,0,0,0,3,11,Arterial
20834,70,60,43,703,2,18,0,0,0,0,0,1,0,0,0,0,2,4,Arterial
20922,63,60,32,1167,4,63,34,6,2,1,0,2,1,0,0,0,3,21,Arterial
8647,35,50,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22564,58,60,31,418,2,9,1,1,0,1,0,0,0,0,0,0,0,9,Arterial
22587,68,60,49,218,1,27,6,3,0,0,0,0,0,0,0,0,1,3,Arterial
14458,13,40,9,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Council Minor
13266,23,40,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10154,23,50,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Council Minor
33673,31,50,22,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47671,26,20,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10528,49,50,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40412,95,50,56,51,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Arterial
47173,15,20,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10656,44,50,32,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20839,66,60,49,381,0,11,2,1,0,0,0,0,0,0,0,0,1,2,Arterial
14742,17,40,12,11,0,1,0,0,0,0,0,0,0,0,0,0,9,0,Council Minor
14020,20,40,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13626,29,40,14,41,0,0,0,0,0,0,0,0,0,0,0,0,23,1,Council Minor
14429,10,40,6,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
22691,80,60,49,439,2,44,2,6,0,2,1,1,0,0,0,0,4,7,Arterial
38578,69,50,40,476,3,5,5,0,0,0,0,0,0,0,0,0,19,9,Arterial
38483,62,50,35,1120,7,61,16,1,1,5,1,0,0,2,0,0,46,22,Arterial
8648,52,50,36,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22714,71,60,50,317,2,43,3,8,0,0,1,4,0,0,0,0,0,6,Arterial
20905,64,60,39,875,1,27,3,0,1,0,0,0,0,0,0,0,2,8,Arterial
11893,65,50,42,465,1,9,1,0,0,0,0,0,0,0,0,2,4,3,Arterial
10582,40,50,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20931,63,60,43,620,4,24,3,1,1,1,0,2,0,0,0,0,0,4,Arterial
40625,70,50,58,119,0,4,10,1,0,0,0,0,0,0,0,0,16,19,Arterial
47175,20,20,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40676,93,50,58,142,0,5,3,0,0,0,0,0,0,0,0,0,8,1,Arterial
13829,17,40,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20969,74,60,46,797,2,90,15,12,0,2,0,4,3,0,0,0,2,7,Arterial
47611,22,20,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38404,53,50,25,545,1,8,2,0,0,0,0,0,0,0,0,0,10,3,Arterial
13419,36,40,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
13400,19,40,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
20927,61,60,34,1202,4,52,1,1,1,1,1,1,0,0,0,0,3,18,Arterial
11989,77,50,46,226,0,8,4,1,1,0,0,0,0,0,0,0,3,0,Arterial
11809,69,50,38,598,1,43,2,0,1,0,0,0,0,0,0,9,8,8,Arterial
11929,82,50,32,840,5,50,2,1,4,0,0,0,0,0,0,0,8,11,Arterial
14322,25,40,9,10,0,0,0,0,0,0,0,0,0,0,0,0,9,1,Council Minor
38588,62,50,38,750,2,12,0,4,2,0,0,1,0,0,0,0,2,5,Arterial
13869,24,40,13,14,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
38740,18,25,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21078,69,60,50,566,1,11,0,1,0,1,0,0,1,0,0,0,3,5,Arterial
21025,69,60,48,941,6,24,4,1,1,0,0,2,1,0,0,0,2,8,Arterial
10646,31,50,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22550,62,60,46,332,0,7,1,0,0,0,0,0,0,0,0,0,4,6,Arterial
47549,23,20,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38751,23,25,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11956,63,50,33,636,5,63,4,0,0,1,1,3,1,1,0,1,2,6,Arterial
10492,43,50,30,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11707,75,50,49,145,1,10,6,0,1,0,0,0,0,0,0,0,12,4,Arterial
14413,12,40,8,17,0,1,0,0,0,0,0,0,0,0,0,0,16,0,Council Minor
10185,55,50,37,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10746,45,50,30,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13862,16,40,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
14475,16,40,12,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Council Minor
8460,35,50,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
13680,23,40,14,25,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Council Minor
11825,61,50,47,73,0,2,2,0,0,0,0,0,0,0,0,0,4,1,Arterial
21090,72,60,45,776,3,78,12,6,0,1,1,4,1,0,0,0,1,9,Arterial
13231,24,40,14,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
10604,44,50,36,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
8480,32,50,18,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Council Minor
21001,73,60,47,925,2,20,5,0,1,0,0,0,0,0,0,0,5,8,Arterial
15416,28,50,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11724,76,50,43,605,2,10,1,1,0,0,0,0,0,0,0,1,17,6,Arterial
21080,75,60,52,217,0,4,4,1,0,0,0,0,1,0,0,0,3,5,Arterial
13227,16,40,14,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22608,65,60,54,31,0,2,2,0,0,0,0,0,0,0,0,0,2,0,Arterial
22630,73,60,54,101,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Arterial
38594,56,50,34,242,1,7,2,1,0,0,0,0,0,0,0,0,7,3,Arterial
38643,25,25,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14298,11,40,8,7,0,1,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
22567,74,60,46,165,0,19,2,1,0,0,0,0,0,0,0,0,0,3,Arterial
15778,27,40,17,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
10222,36,50,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40704,81,50,56,583,6,62,38,1,0,0,0,1,0,0,0,0,94,59,Arterial
13641,25,40,12,21,0,0,0,0,0,0,0,0,0,0,0,0,14,0,Council Minor
11711,76,50,43,498,2,23,8,1,4,0,1,1,0,0,0,1,23,4,Arterial
8475,36,50,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40458,70,50,55,141,0,1,8,0,0,0,0,0,0,0,0,0,7,4,Arterial
14603,21,40,11,6,0,0,0,1,0,0,0,0,0,0,0,0,6,1,Council Minor
38331,56,50,35,257,0,2,2,0,0,0,0,0,0,0,0,0,1,2,Arterial
21028,87,60,47,779,1,18,2,0,1,0,0,1,0,0,0,0,5,14,Arterial
22600,81,60,50,275,1,3,0,0,0,0,0,0,0,0,0,0,0,2,Arterial
11687,66,50,40,494,2,51,4,1,2,0,0,0,0,0,0,5,9,6,Arterial
13344,26,40,18,10,0,2,0,0,0,0,0,0,0,0,0,0,2,2,Council Minor
33943,32,50,21,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Council Minor
22529,64,60,47,127,0,2,0,1,0,0,0,0,0,0,0,0,0,3,Arterial
47481,27,20,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13557,25,40,17,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
13230,29,40,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38517,45,50,19,319,1,6,3,1,3,1,0,2,0,1,0,0,6,7,Arterial
38715,17,25,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11756,65,50,46,251,5,19,2,0,1,0,0,0,0,0,0,3,3,4,Arterial
33844,38,50,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
13405,22,40,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
10231,34,50,23,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Council Minor
14296,11,40,8,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Council Minor
15856,18,40,12,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
11912,63,50,40,574,4,13,0,0,1,0,0,0,0,0,0,0,3,7,Arterial
8509,49,50,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
13534,26,40,14,43,0,0,0,0,0,0,0,0,0,0,0,0,18,6,Council Minor
11680,63,50,48,130,0,7,3,0,0,0,0,0,0,0,0,2,12,0,Arterial
14105,8,40,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
47577,21,20,16,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14236,23,40,9,6,0,1,0,0,0,0,0,0,0,0,0,0,4,1,Council Minor
40518,73,50,50,445,1,8,0,2,1,0,0,0,0,0,0,0,7,8,Arterial
38322,60,50,33,1593,10,48,6,4,2,3,0,2,0,0,0,0,5,35,Arterial
38514,45,50,22,613,4,21,5,1,3,2,0,0,0,0,0,0,11,21,Arterial
40460,73,50,56,65,0,1,5,0,1,0,0,0,0,0,0,0,1,2,Arterial
22678,72,60,55,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Arterial
20825,70,60,39,1088,4,60,11,9,3,1,2,4,2,0,0,0,5,16,Arterial
22602,82,60,51,303,0,4,0,0,0,0,0,0,0,0,0,0,2,3,Arterial
15491,23,50,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14637,17,40,10,7,0,0,1,0,0,0,0,0,0,0,0,0,7,0,Council Minor
47493,18,20,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11988,69,50,42,413,0,12,1,0,1,0,0,0,0,0,0,0,7,2,Arterial
40660,67,50,52,541,2,26,3,2,0,0,0,1,0,0,0,0,10,4,Arterial
14521,13,40,11,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,Council Minor
13911,45,40,18,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,Council Minor
33964,26,50,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13710,25,40,13,29,0,0,0,0,0,0,0,0,0,0,0,0,17,0,Council Minor
8557,21,50,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38503,72,50,41,379,0,24,8,2,0,1,0,1,0,0,0,0,7,5,Arterial
22499,66,60,47,245,1,3,0,0,0,1,0,0,0,0,0,0,0,4,Arterial
14149,10,40,7,9,0,1,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
47676,16,20,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40409,77,50,55,252,1,5,0,0,0,0,0,0,0,0,0,0,6,4,Arterial
47112,20,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13539,20,40,12,14,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
21094,78,60,42,1376,5,73,11,8,0,0,2,1,0,0,0,0,4,18,Arterial
15598,35,50,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13331,26,40,14,15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Council Minor
47628,15,20,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22482,61,60,47,90,1,0,0,0,0,0,0,0,0,0,0,0,7,0,Arterial
14510,16,40,12,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
13938,18,40,12,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
47455,16,20,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40554,73,50,57,55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
10307,32,50,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11704,77,50,48,270,0,2,8,0,0,0,0,0,0,0,0,2,11,2,Arterial
15867,19,40,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38287,61,50,33,1336,18,62,10,3,1,3,1,2,0,0,0,0,7,25,Arterial
15832,15,40,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13597,20,40,14,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
22706,64,60,50,154,1,17,0,0,0,1,0,0,0,0,0,0,1,1,Arterial
40642,83,50,55,584,2,51,3,0,0,0,0,0,0,0,0,0,13,10,Arterial
13321,27,40,16,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
22422,72,60,44,391,3,42,2,4,1,0,0,1,0,0,0,0,1,7,Arterial
13549,22,40,16,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
22603,75,60,51,207,0,2,2,0,1,0,1,0,0,0,0,0,2,3,Arterial
47496,17,20,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22731,67,60,47,207,0,22,8,1,0,0,0,5,0,0,0,0,2,2,Arterial
22654,72,60,53,120,0,3,3,0,0,0,0,0,0,0,0,0,9,3,Arterial
14269,12,40,7,19,0,0,0,0,0,0,0,0,0,0,0,0,19,0,Council Minor
14184,11,40,6,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,Council Minor
38673,26,25,16,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Council Minor
11863,88,50,31,750,1,25,6,1,0,0,0,0,0,0,0,0,12,12,Arterial
15688,36,40,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22662,77,60,52,160,0,9,0,0,0,0,0,0,0,0,0,0,2,1,Arterial
11752,61,50,47,68,0,4,2,0,0,0,0,0,0,0,0,0,1,1,Arterial
47319,16,20,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38720,25,25,18,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
13518,23,40,14,109,0,1,0,0,0,0,0,0,0,0,0,0,58,2,Council Minor
47336,18,20,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22480,64,60,47,86,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Arterial
8593,35,50,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Council Minor
10720,40,50,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13511,23,40,16,41,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Council Minor
22559,56,60,47,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Arterial
15923,27,40,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38390,63,50,34,1193,6,21,8,4,2,0,0,3,0,0,0,0,3,10,Arterial
14285,7,40,6,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
11834,63,50,36,713,2,40,7,1,1,2,0,1,2,0,0,11,15,5,Arterial
14492,13,40,11,8,0,1,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
22571,68,60,48,201,0,4,0,0,0,0,0,0,0,0,0,0,0,3,Arterial
40400,67,50,50,530,4,36,7,1,0,1,0,1,0,0,0,0,5,6,Arterial
14387,13,40,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
20933,62,60,43,562,1,17,4,0,1,0,0,1,1,0,0,0,2,9,Arterial
14611,17,40,12,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
47667,21,20,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33923,44,50,25,14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Council Minor
33815,41,50,26,17,0,2,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
8673,35,50,26,23,0,2,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
38793,17,25,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33843,21,50,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13763,23,40,14,52,0,0,0,0,0,0,0,0,0,0,0,0,38,0,Council Minor
38330,58,50,36,346,2,3,1,0,0,1,1,0,0,0,0,0,4,6,Arterial
40388,72,50,56,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
47329,14,20,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13402,18,40,15,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,Council Minor
